Number,Project,Tracker,ParentTask,Status,Priority,Subject,Author,Assignee,Updated,Category,StartDate,DueDate,EstimatedTime,TotalEstimatedTime,Done,Created,Closed,TXEvaluate,TXResultSeparator,TXTruncateLength,TXTruncateValueLength,TXVerbatim,Private,Description,ItemNumber,ItemProject,ItemTracker,ItemParentTask,ItemStatus,ItemPriority,ItemSubject,ItemAuthor,ItemAssignee,ItemUpdated,ItemCategory,ItemStartDate,ItemDueDate,ItemEstimatedTime,ItemTotalEstimatedTime,ItemDone,ItemCreated,ItemClosed,ItemTXMandatory,ItemTXType,ItemTXLength,ItemTXIndex,ItemTXClientIdentifier,ItemTXSampleValues,ItemTXAdditionalInformation,ItemTXDisplayName,ItemTXParentLink,ItemTXRemarks,ItemTXResultSeparator,ItemTXConditionalValidation,ItemTXSubstitutions,ItemTXCardinality,ItemTXDisabled,ItemTXTruncateLength,ItemTXOriginalValueCount,ItemTXUnitOfMeasure,ItemTXTruncateValueLength,ItemTXVerbatim,ItemPrivate,ItemDescription,SectionNumber,SectionProject,SectionTracker,SectionParentTask,SectionStatus,SectionPriority,SectionSubject,SectionAuthor,SectionAssignee,SectionUpdated,SectionCategory,SectionStartDate,SectionDueDate,SectionEstimatedTime,SectionTotalEstimatedTime,SectionDone,SectionCreated,SectionClosed,SectionTXLength,SectionTXIndex,SectionTXClientIdentifier,SectionTXDisplayName,SectionTXParentLink,SectionTXSharedSection,SectionTXResultSeparator,SectionTXSubstitutions,SectionTXDisabled,SectionTXTruncateLength,SectionTXTruncateValueLength,SectionTXVerbatim,SectionPrivate,SectionDescription
546210,Staples US BB,Template expression,546200,[tx] ready,Normal,§542128992235141846 -- Barcode Scanners & Readers,Planio Bulk Tool,,9/24/2021 12:38:00 PM,,,,,,0,9/15/2021 2:42:07 PM,9/23/2021 4:49:16 PM,,,,,,No,"<pre><code class=""sql"">

var result = new List<string>();
var rowQty = A[2223];
if (rowQty.Values.Count == 1) {
    result.Add(rowQty.Values.Select(o => o.Value().Split("" x "").First().ExtractNumbers()).Flatten("", ""));
}
if (rowQty.Values.Count > 1) {
    if (rowQty.HasValue()) {
        result.Add(rowQty.Values.Select(o => o.Value().Split("" x "").First().ExtractNumbers().Max()).Min());
    }
    if (rowQty.HasValue()) {
        result.Add(rowQty.Values.Select(o => o.Value().Split("" x "").First().ExtractNumbers().Max()).Max());
    }
}
if (result.Any()) {
    Add(result.Flatten(""-""));
} 

</code></pre>",546200,Staples US BB,Template item,316530,[tx] ready for review,Normal,Number Of Rows,Planio Bulk Tool,Anna Strukova,9/24/2021 5:20:54 PM,,,,,0,50,9/15/2021 2:42:00 PM,,OPTIONAL,TEXT,0,5300,cnet_common_SP-3771,,Number Of Rows,,,,,,,1,,,0,,,,No,,316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
546221,Staples US BB,Template expression,546211,[tx] ready,Normal,§542128992235141846 -- Barcode Scanners & Readers,Planio Bulk Tool,,9/24/2021 12:39:10 PM,,,,,,0,9/15/2021 2:42:14 PM,9/24/2021 12:38:55 PM,,,,,,No,"<pre><code class=""sql"">

var result = new List<string>();
var digitsPerRows = A[2223];
if (digitsPerRows.Values.Count == 1) {
    result.Add(digitsPerRows.Values.Select(o => o.Value().Split("" x "").Last().ExtractNumbers()).Flatten("", ""));
}
if (digitsPerRows.Values.Count > 1) {
    if (digitsPerRows.HasValue()) {
        result.Add(digitsPerRows.Values.Select(o => o.Value().Split("" x "").Last().ExtractNumbers().Max()).Min());
    }
    if (digitsPerRows.HasValue()) {
        result.Add(digitsPerRows.Values.Select(o => o.Value().Split("" x "").Last().ExtractNumbers().Max()).Max());
    }
}

if (result.Any()) {
	Add(result.Flatten(""-""));
}	
   

</code></pre>",546211,Staples US BB,Template item,316530,[tx] ready for review,Normal,Digits Per Rows,Planio Bulk Tool,Anna Strukova,9/24/2021 5:21:43 PM,,,,,0,50,9/15/2021 2:42:07 PM,,OPTIONAL,TEXT,0,5400,cnet_common_SP-3770,,Digits Per Rows,,,,,,,1,,,0,,,,No,,316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
546222,Staples US BB,Template expression,546212,[tx] draft,Normal,§ALL,Planio Bulk Tool,,9/15/2021 2:42:15 PM,,,,,,0,9/15/2021 2:42:15 PM,,,,,,,No,"<pre><code class=""sql"">



</code></pre>",546212,Staples US BB,Template item,316530,[tx] generated,Normal,Display Color,Planio Bulk Tool,,9/15/2021 2:42:08 PM,,,,,0,0,9/15/2021 2:42:08 PM,,OPTIONAL,LIST,0,5500,cnet_common_SP-3765,Brown|Blue|Red|Green|White|Multicolor|Black|Multi|Gray,Display Color,,,,,,,1,,,9,,,,No,,316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
546223,Staples US BB,Template expression,546213,[tx] ready,Normal,§542128992235141846 -- Barcode Scanners & Readers,Planio Bulk Tool,,9/24/2021 3:36:48 PM,,,,,,0,9/15/2021 2:42:15 PM,9/24/2021 3:36:48 PM,,,,,,No,"<pre><code class=""sql"">

var distance = A[2222];
double result = 0;
double CM = 0.393701;
double M = 39.3701;
double MM = 0.0393701;

if (distance.HasValue()) {
    string unit = distance.Units.First().Name.ToString();
    double value = distance.Values.First().Value().ExtractNumbers().First();

    if (unit.Contains(""cm"")){
        result = value * CM;
    }
    else if(unit.Contains(""mm"")){
        result = value * MM;
    }
    else if(unit.Contains(""m"")){
        result = value * M;
    }
    result = Coalesce(Math.Round(result, 2)).RegexReplace(@""([0-9]+)\.[0-9](8|9|1|2)"", Math.Round(result,1).ToString());    
}

if (result != 0) {
    Add(result);
}

</code></pre>",546213,Staples US BB,Template item,316530,[tx] ready for review,Normal,Scanning Distance (Inches),Planio Bulk Tool,Anna Strukova,9/24/2021 5:22:53 PM,,,,,0,50,9/15/2021 2:42:08 PM,,OPTIONAL,TEXT,0,5600,cnet_common_SP-23690,,numerical value,,,,,,,1,,,0,,,,No,,316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
546224,Staples US BB,Template expression,546214,[tx] ready,Normal,§542128992235141846 -- Barcode Scanners & Readers,Planio Bulk Tool,,9/24/2021 3:45:11 PM,,,,,,0,9/15/2021 2:42:16 PM,9/24/2021 3:45:11 PM,,,,,,No,"<pre><code class=""sql"">

var width = A[529];
double result = 0;
double CM = 0.393701;
double M = 39.3701;
double MM = 0.0393701;

if (width.HasValue()) {
    string unit = width.Units.First().Name.ToString();
    double value = width.Values.First().Value().ExtractNumbers().First();

    if (unit.Contains(""cm"")){
        result = value * CM;
    }
    else if(unit.Contains(""mm"")){
        result = value * MM;
    }
    else if(unit.Contains(""m"")){
        result = value * M;
    }
    result = Coalesce(Math.Round(result, 2)).RegexReplace(@""([0-9]+)\.[0-9](8|9|1|2)"", Math.Round(result,1).ToString());    
}

if (result != 0) {
    Add(result);
}


</code></pre>",546214,Staples US BB,Template item,316530,[tx] ready for review,Normal,Maximum Scan Width (Inches),Planio Bulk Tool,Anna Strukova,9/24/2021 3:45:30 PM,,,,,0,50,9/15/2021 2:42:09 PM,,OPTIONAL,DECIMAL,0,5700,cnet_common_SP-21350,,,,,,,,,1,,,0,,,,No,,316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
546225,Staples US BB,Template expression,546215,[tx] ready,Normal,§542128992235141846 -- Barcode Scanners & Readers,Planio Bulk Tool,,9/24/2021 4:58:34 PM,,,,,,0,9/15/2021 2:42:17 PM,9/24/2021 4:58:34 PM,,,,,,No,"<pre><code class=""sql"">

var pitch = A[2987];
if (pitch.HasValue()) {
    Add(pitch.FirstValueOrDefault());
}

</code></pre>",546215,Staples US BB,Template item,316530,[tx] ready for review,Normal,Digit Pitch,Planio Bulk Tool,Anna Strukova,9/24/2021 4:58:52 PM,,,,,0,50,9/15/2021 2:42:10 PM,,OPTIONAL,TEXT,0,5800,cnet_common_SP-3767,,Digit Pitch,,,,,,,1,,,0,,,,No,,316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
546226,Staples US BB,Template expression,546216,[tx] ready,Normal,§542128992235141846 -- Barcode Scanners & Readers,Planio Bulk Tool,,9/24/2021 3:53:06 PM,,,,,,0,9/15/2021 2:42:17 PM,9/24/2021 3:53:06 PM,,,,,,No,"<pre><code class=""sql"">

var width = A[529];
double result = 0;
double CM = 10;
double M = 1000;

if (width.HasValue()) {
    string unit = width.Units.First().Name.ToString();
    double value = width.Values.First().Value().ExtractNumbers().First();

    if (unit.Contains(""cm"")){
        result = value * CM;
    }
    else if(unit.Contains(""mm"")){
        result = value;
    }
    else if(unit.Contains(""m"")){
        result = value * M;
    }
    result = Coalesce(Math.Round(result, 2)).RegexReplace(@""([0-9]+)\.[0-9](8|9|1|2)"", Math.Round(result,1).ToString());    
}

if (result != 0) {
    Add(result);
}

</code></pre>",546216,Staples US BB,Template item,316530,[tx] ready for review,Normal,Scanning Width (mm),Planio Bulk Tool,Anna Strukova,9/24/2021 3:53:28 PM,,,,,0,50,9/15/2021 2:42:10 PM,,OPTIONAL,TEXT,0,5900,cnet_common_SP-23689,,,,,,,,,1,,,0,,,,No,,316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
546227,Staples US BB,Template expression,546217,[tx] ready,Normal,§542128992235141846 -- Barcode Scanners & Readers,Planio Bulk Tool,,9/24/2021 5:17:50 PM,,,,,,0,9/15/2021 2:42:18 PM,9/24/2021 5:17:50 PM,,,,,,No,"<pre><code class=""sql"">

if (A[200].HasValue(""barcode scanner"")) {
	Add(""Barcode Scanners"");
}

</code></pre>",546217,Staples US BB,Template item,316530,[tx] ready for review,Normal,Barcode Reader & Scanner Type,Planio Bulk Tool,Anna Strukova,9/24/2021 5:18:07 PM,,,,,0,50,9/15/2021 2:42:11 PM,,OPTIONAL,LIST,0,6000,cnet_common_SP-19117,Handheld Terminals|Cleaning Cards|Cradles|Swipe Readers|Chargers|Vehicle Mounted Computers|Check Readers|Stands & Cases|Batteries|Straps|Cables|Barcode Readers|Printheads|Scan Handles|Barcode Scanners|Holsters|Mounting Kits & Brackets,,,,,,,,1,,,17,,,,No,,316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
546228,Staples US BB,Template expression,546218,[tx] ready,Normal,§542128992235140563 -- Cash Registers,Planio Bulk Tool,,9/24/2021 1:40:56 PM,,,,,,0,9/15/2021 2:42:18 PM,9/24/2021 1:40:56 PM,,,,,,No,"<pre><code class=""sql"">
var featuresType = A[7008];
var featuresValue = A[8547];

if (featuresType.HasValue(""max departments"", ""standard departments"")){
    var attrList = new List<ProductAttribute>(){
        featuresType,
        featuresValue
    };
    var separator = new List<string>(){"" x ""};

    Add(MatchValueWithUnit(attrList, separator)
        .Where(x => !x.Contains(""<>"") 
                && (x.Contains(""max departments"") || x.Contains(""standard departments"")))
        .Select(x => x.Split("" x "")[1]).Flatten(""|"").ExtractNumbers().Max());
}


List<string> MatchValueWithUnit(List<ProductAttribute> Sets, List<string> Separators, string locale = """", bool isContainsCheck = false, bool isUSM = false){
    var d = new Dictionary<int, string>();
    int i = 0;
    string v="""";
    int innerJ = -1;
    bool isNull = true;
    Sets.ForEach(attr => {
        if (attr.HasValue()){
            foreach (var attrValue in attr.GetValuesWithUnits()){
                innerJ = -1;
                i = attrValue.Value.SetNo;
                if (!(d.ContainsKey(i))){
                Sets.ForEach(attr2 => {
                    isNull = true;
                     if (attr2.HasValue()){
                         foreach (var attrValue2 in attr2.GetValuesWithUnits()){
                             if (attrValue2.Value.SetNo==i){
                                 isNull= false;
                                 if (isUSM && attrValue2.Value.ValueUSM!=""""){
                                     v =attrValue2.Value.ValueUSM+""""+attrValue2.Unit.NameUSM;
                                 }
                                 else if (isContainsCheck){
                                     v =""[""+attrValue2.Value.Value(""en"")+""]""+attrValue2.Value.Value(locale)+""""+attrValue2.Unit.GetName(locale);
                                 }
                                 else {
                                     v =attrValue2.Value.Value(locale)+""""+attrValue2.Unit.GetName(locale);
                                 }
                                 if(d.ContainsKey(i)){
                                     d[i] = $""{d[i]}{(innerJ >= 0 ? Separators[innerJ] : """")}{v}"";
                                     isNull= false;
                                    }
                                 else{
                                     d.Add(i, v);
                                     isNull= false;
                                    }
                                }
                            }
                     }
                     if(isNull){
                        if(d.ContainsKey(i)){
                            d[i] = $""{d[i]}{(innerJ >= 0 ? Separators[innerJ] : """")}<>"";
                            isNull= false;
                        }
                        else{
                            v=$""{(innerJ >= 0 ? Separators[innerJ] : """")}<>"";
                            d.Add(i, v);
                            isNull= false;
                        }
                    }
                    innerJ++;
                });
                }
            }
        }
    });
    return d.Values.ToList();
}
</code></pre>",546218,Staples US BB,Template item,316530,[tx] ready for review,Normal,Number of Departments,Planio Bulk Tool,Serhii Savchenko,9/24/2021 1:41:17 PM,,,,,0,50,9/15/2021 2:42:12 PM,,OPTIONAL,DECIMAL,0,6100,cnet_common_SP-350589,,,,,,,,,1,,,0,,,,No,,316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
546229,Staples US BB,Template expression,546219,[tx] ready,Normal,§542128992235140563 -- Cash Registers,Planio Bulk Tool,,9/24/2021 3:28:36 PM,,,,,,0,9/15/2021 2:42:19 PM,9/24/2021 3:28:36 PM,,,,,,No,"<pre><code class=""sql"">
var maxPLUsingle = A[7006];
var featuresType = A[7008];
var featuresValue = A[8547];


if (maxPLUsingle.HasValue()){
    Add(maxPLUsingle.FirstValueOrDefault());
}
else if (featuresType.HasValue(""max PLUs"", ""price look-ups"", ""standard PLUs"")){
    var attrList = new List<ProductAttribute>(){
        featuresType,
        featuresValue
    };
    var separator = new List<string>(){"" x ""};

    Add(MatchValueWithUnit(attrList, separator)
        .Where(x => !x.Contains(""<>"") 
                && (x.Contains(""max PLUs"") || x.Contains(""price look-ups"") || x.Contains(""standard PLUs"")))
        .Select(x => x.Split("" x "")[1]).Flatten(""|"").ExtractNumbers().Max());
}


List<string> MatchValueWithUnit(List<ProductAttribute> Sets, List<string> Separators, string locale = """", bool isContainsCheck = false, bool isUSM = false){
    var d = new Dictionary<int, string>();
    int i = 0;
    string v="""";
    int innerJ = -1;
    bool isNull = true;
    Sets.ForEach(attr => {
        if (attr.HasValue()){
            foreach (var attrValue in attr.GetValuesWithUnits()){
                innerJ = -1;
                i = attrValue.Value.SetNo;
                if (!(d.ContainsKey(i))){
                Sets.ForEach(attr2 => {
                    isNull = true;
                     if (attr2.HasValue()){
                         foreach (var attrValue2 in attr2.GetValuesWithUnits()){
                             if (attrValue2.Value.SetNo==i){
                                 isNull= false;
                                 if (isUSM && attrValue2.Value.ValueUSM!=""""){
                                     v =attrValue2.Value.ValueUSM+""""+attrValue2.Unit.NameUSM;
                                 }
                                 else if (isContainsCheck){
                                     v =""[""+attrValue2.Value.Value(""en"")+""]""+attrValue2.Value.Value(locale)+""""+attrValue2.Unit.GetName(locale);
                                 }
                                 else {
                                     v =attrValue2.Value.Value(locale)+""""+attrValue2.Unit.GetName(locale);
                                 }
                                 if(d.ContainsKey(i)){
                                     d[i] = $""{d[i]}{(innerJ >= 0 ? Separators[innerJ] : """")}{v}"";
                                     isNull= false;
                                    }
                                 else{
                                     d.Add(i, v);
                                     isNull= false;
                                    }
                                }
                            }
                     }
                     if(isNull){
                        if(d.ContainsKey(i)){
                            d[i] = $""{d[i]}{(innerJ >= 0 ? Separators[innerJ] : """")}<>"";
                            isNull= false;
                        }
                        else{
                            v=$""{(innerJ >= 0 ? Separators[innerJ] : """")}<>"";
                            d.Add(i, v);
                            isNull= false;
                        }
                    }
                    innerJ++;
                });
                }
            }
        }
    });
    return d.Values.ToList();
}
</code></pre>",546219,Staples US BB,Template item,316530,[tx] ready for review,Normal,Number of PLU's,Planio Bulk Tool,Serhii Savchenko,9/24/2021 3:36:46 PM,,,,,0,50,9/15/2021 2:42:13 PM,,OPTIONAL,DECIMAL,0,6200,cnet_common_SP-350583,,,,,,,,,1,,,0,,,,No,,316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
546230,Staples US BB,Template expression,546220,[tx] ready,Normal,§5884389110931219256 -- Laptop Sleeves,Planio Bulk Tool,,9/27/2021 10:52:56 AM,,,,,,0,9/15/2021 2:42:20 PM,9/27/2021 10:52:56 AM,,,,,,No,"<pre><code class=""sql"">

/* 
§5884389110931219256 -- Laptop Sleeves

860 - Systems - System Accessories - Carrying Case - Features
*/
var features = A[860];
var reslist = new List<string>();

if(features.HasValue()){
    foreach(var val in features.Values){
        if(val.HasValue(""%inner lining%"")){
            reslist.Add(val.Value().Replace("" inner lining"", """"));
        }
        else if(val.HasValue(""%lined%"")){
            reslist.Add(val.Value().Replace("" lined"", """").Replace(""-lined interior"", """"));
        }
    }
}

var res = reslist.FlattenWithAnd().ToUpperFirstChar();

if(res != """"){
    Add($""{res} inner lining"");
}

</code></pre>",546220,Staples US BB,Template item,316530,[tx] ready for review,Normal,Interior Finish,Planio Bulk Tool,Kyrylo Spilka,9/27/2021 10:53:39 AM,,,,,0,50,9/15/2021 2:42:13 PM,,OPTIONAL,TEXT,0,6300,cnet_common_SP-23659,,,,,,,,,1,,,0,,,,No,,316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
546254,Staples US BB,Template expression,546253,[tx] ready,Normal,§5787384610799221591--Art & School Markers,Alexandr Kozlov,,9/16/2021 11:58:43 AM,,,,,,0,9/15/2021 6:15:29 PM,9/16/2021 11:58:43 AM,,,,,,Yes,"<pre><code class=""sql"">
var uom = REQ.GetVariable(""TX_UOM"").Replace(""Each"", ""1"").Replace(""Dozen"", ""12"");
if(uom.ExtractNumbers().Any())
{
    Add(uom.ExtractNumbers().First());
}

</code></pre>
",546253,Staples US BB,Template item,316530,[tx] work in progress,Normal,Number of Markers per Pack,Alexandr Kozlov,Kateryna Moroz,9/16/2021 11:59:14 AM,,9/15/2021 12:00:00 AM,,,0,10,9/15/2021 6:14:29 PM,,OPTIONAL,DECIMAL,0,357773,cnet_common_SP-352837,,"How many Markers come within 1 pack, box, etc.
",,,,,,,1,,,0,,,,No,,316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
546918,Staples US BB,Template expression,546917,[tx] ready,Normal,§1683366810274220881 -- Disinfectant Wipes,Mykola Rusanov,,10/11/2021 11:52:21 AM,,,,,,0,10/11/2021 11:00:11 AM,10/11/2021 11:52:21 AM,,,,,,No,"<pre><code class=""sql"">

//Less than 50|51-100|101-199|200-399|400-499|500+
var qtyInt = REQ.GetVariable(""TX_UOM"").Replace(""Dozen"",""12"").Replace(""Each"", ""1"").ExtractNumbers().Any() ? REQ.GetVariable(""TX_UOM"").Replace(""Dozen"",""12"").Replace(""Each"", ""1"").ExtractNumbers().Max() : 0;

if (qtyInt != 0) {
    if (qtyInt > 0 && qtyInt < 51) {
        Add(""Less than 50"");
    }
    else if (qtyInt > 50 && qtyInt < 101) {
        Add(""51-100"");
    }
    else if (qtyInt > 100 && qtyInt < 200) {
        Add(""101-199"");
    }
    else if (qtyInt > 199 && qtyInt < 400) {
        Add(""200-399"");
    }
    else if (qtyInt > 399 && qtyInt < 500) {
        Add(""400-499"");
    }
    else if (qtyInt > 499) {
        Add(""500+"");
    }
}


</code></pre>",546917,Staples US BB,Template item,316530,open,Normal,Wipes per Container,Mykola Rusanov,,10/11/2021 11:00:11 AM,,10/11/2021 12:00:00 AM,,,0,50,10/11/2021 11:00:11 AM,,OPTIONAL,LIST,0,700,cnet_common_SP-353080,Less than 50|51-100|101-199|200-399|400-499|500+,,,,,,,,1,,,6,,,,No,,316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
546924,Staples US BB,Template expression,546923,[tx] ready,Normal,"§1683366810274220881 -- Disinfectant Wipes, §1683366810274142820 -- Cleaning Chemicals",Mykola Rusanov,,10/11/2021 12:51:40 PM,,,,,,0,10/11/2021 11:06:31 AM,10/11/2021 12:46:42 PM,,,,,,No,"<pre><code class=""sql"">

//Citric Acid|Other|Alcohol|Bleach|Hydrogen Peroxide|Quat
/*Quats - quaternary ammonium compounds
Search in Google: What is quaternary ammonium salt give an example?*/
//7355 -- Janitorial & Facilities - Hygiene - General - Key Ingredients
//6786 -- Janitorial & Facilities - Cleaning Tools - General - Features
//6970 - Janitorial & Facilities - Household Chemicals - Chemicals - Features
var ingredient = A[7355];
var features = Coalesce(A[6786], A[6970]);

if (ingredient.HasValue(""%citric acid%"") ||
    features.HasValue(""citric acid-based"")) {
    Add(""Citric Acid"");
}
else if (ingredient.HasValue(""%alcohol%"") ||
    features.HasValue(""70% isopropyl alcohol"", ""alcohol-based"", ""alcohol pre-moistened"")) {
    Add(""Alcohol"");
}
else if (ingredient.HasValue(""%hydrogen peroxide%"") ||
    features.HasValue(""%hydrogen peroxide%"")) {
    Add(""Hydrogen Peroxide"");
}
else if (ingredient.HasValue(""%benzalkonium chloride%"", ""behentrimonium chloride"", ""cetrimonium chloride"", ""cetylpyridinium chloride"", ""didecyl dimethyl ammonium chloride"") ||
    features.HasValue(""quaternary ammonium compound (QUAT) based"", ""quat-based formula"", ""%benzalkonium chloride%"")) {
    Add(""Quat"");
}
else if (features.HasValue(""bleach-based"", ""contains bleach"")) {
    Add(""Bleach"");
}

</code></pre>",546923,Staples US BB,Template item,316530,open,Normal,Primary Active Ingredient,Mykola Rusanov,,10/11/2021 11:06:40 AM,,10/11/2021 12:00:00 AM,,,0,50,10/11/2021 11:06:30 AM,,OPTIONAL,LIST,0,700,cnet_common_SP-353079,"Citric Acid|Other|Alcohol|Bleach|
Hydrogen Peroxide|Quat",,,,,,,,1,,,6,,,,No,,316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
